ID,FECHA,ESTATUS,TRANSPORTADORA,NÚMERO GUIA,DEPARTAMENTO DESTINO,CIUDAD DESTINO,VALOR DE COMPRA EN PRODUCTOS,GANANCIA,TOTAL EN PRECIOS DE PROVEEDOR,PRECIO FLETE,COSTO DEVOLUCION FLETE,FECHA DE ÚLTIMO MOVIMIENTO,NOVEDAD,CATEGORÍAS
4385056,16-10-2025,ENTREGADO,STARKEN,255451938,COQUIMBO,CANELA,28900,13389.2,7990,7520.8,0,17-10-2025,,"Moda, Belleza, Otro"
4384825,16-10-2025,ENTREGADO,STARKEN,255451378,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,17-10-2025,,"Moda, Belleza, Otro"
4383313,16-10-2025,DEVOLUCION,STARKEN,255454822,METROPOLITANA DE SANTIAGO,SANTIAGO,24900,,3500,5474,5474,17-10-2025,RECHAZADO POR CLIENTE,"Belleza, Salud"
4383107,16-10-2025,ENTREGADO,STARKEN,255449242,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,43350,17944,18980,6426,0,17-10-2025,,"Moda, Belleza"
4382019,16-10-2025,ENTREGADO,STARKEN,255451899,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,17-10-2025,,"Moda, Belleza, Otro"
4378846,16-10-2025,DEVOLUCION,STARKEN,255449624,BIO - BIO,LOS ANGELES,28900,,8990,6842.5,6842.5,17-10-2025,,"Moda, Belleza"
4376778,15-10-2025,ENTREGADO,STARKEN,255449899,BIO - BIO,SANTA BARBARA,28900,12317.8,8990,7592.2,0,18-10-2025,,"Moda, Belleza"
4371425,15-10-2025,ENTREGADO,STARKEN,255369380,LOS LAGOS,OSORNO,28900,14067.5,7990,6842.5,0,16-10-2025,,"Moda, Belleza, Otro"
4371400,15-10-2025,ENTREGADO,STARKEN,255369390,LOS LAGOS,OSORNO,28900,14067.5,7990,6842.5,0,16-10-2025,,"Moda, Belleza, Otro"
4370826,15-10-2025,ENTREGADO,STARKEN,255444039,ARAUCANIA,TEMUCO,24900,14557.5,3500,6842.5,0,17-10-2025,,"Belleza, Salud"
4368592,14-10-2025,ENTREGADO,STARKEN,255368386,METROPOLITANA DE SANTIAGO,CURACAVI,24900,15450,3500,5950,0,16-10-2025,,"Belleza, Salud"
4365639,14-10-2025,ENTREGADO,STARKEN,255278536,MAULE,TALCA,37350,23507.5,7000,6842.5,0,15-10-2025,,"Belleza, Salud"
4365040,14-10-2025,DEVOLUCION,STARKEN,255287191,BIO - BIO,CONCEPCION,28900,,9990,6842.5,6842.5,15-10-2025,RECHAZADO POR CLIENTE,"Moda, Belleza"
4364262,14-10-2025,CANCELADO,STARKEN,,BIO - BIO,CONCEPCION,28900,,8990,6842.5,0,14-10-2025,,"Moda, Belleza"
4362256,14-10-2025,DEVOLUCION,STARKEN,255288022,BIO - BIO,TALCAHUANO,28900,,8990,6842.5,6842.5,15-10-2025,RECHAZADO POR CLIENTE,"Moda, Belleza"
4361980,14-10-2025,DEVOLUCION,STARKEN,255369489,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,7259,16-10-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4361017,13-10-2025,ENTREGADO,STARKEN,255285968,COQUIMBO,COQUIMBO,24900,14617,3500,6783,0,15-10-2025,,"Belleza, Salud"
4360647,13-10-2025,ENTREGADO,STARKEN,255286049,METROPOLITANA DE SANTIAGO,LAS CONDES,24900,15926,3500,5474,0,16-10-2025,,"Belleza, Salud"
4359704,13-10-2025,ENTREGADO,BLUE,2131185291,BIO - BIO,HUALPEN,24900,13350.35,3500,8049.65,0,14-10-2025,,"Belleza, Salud"
4359581,13-10-2025,CANCELADO,STARKEN,,ANTOFAGASTA,TOCOPILLA,28900,,8990,9341.5,0,16-10-2025,,"Moda, Belleza"
4359354,13-10-2025,CANCELADO,STARKEN,,ANTOFAGASTA,TOCOPILLA,28900,,7990,9341.5,0,16-10-2025,,"Moda, Belleza, Otro"
4359340,13-10-2025,CANCELADO,STARKEN,,ANTOFAGASTA,TOCOPILLA,43350,,15980,9341.5,0,16-10-2025,,"Moda, Belleza, Otro"
4354940,13-10-2025,DEVOLUCION,STARKEN,255198557,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,37350,,7000,5474,5474,14-10-2025,,"Belleza, Salud"
4354241,13-10-2025,ENTREGADO,STARKEN,255202819,ATACAMA,COPIAPO,28900,13127,8990,6783,0,14-10-2025,,"Moda, Belleza"
4352729,12-10-2025,DEVOLUCION,STARKEN,255202873,BIO - BIO,CORONEL,28900,,8990,6842.5,6842.5,14-10-2025,,"Moda, Belleza"
4349416,12-10-2025,ENTREGADO,STARKEN,255113049,LIBERTADOR GENERAL BERNARDO O`HIGGINS,CHIMBARONGO,21990,13307.6,1590,7092.4,0,14-10-2025,,Tecnología
4348991,12-10-2025,ENTREGADO,STARKEN,255084438,ATACAMA,VALLENAR,21990,12879.2,1590,7520.8,0,13-10-2025,,Tecnología
4348887,12-10-2025,ENTREGADO,STARKEN,255112934,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,28900,12817.6,8990,7092.4,0,13-10-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza"
4348346,12-10-2025,ENTREGADO,STARKEN,255113694,METROPOLITANA DE SANTIAGO,LAS CONDES,28900,14436,8990,5474,0,13-10-2025,,"Moda, Belleza"
4348260,12-10-2025,DEVOLUCION,BLUE,2130150470,METROPOLITANA DE SANTIAGO,PUENTE ALTO,28900,,8990,5785.54,5785.54,13-10-2025,,"Moda, Belleza"
4344695,11-10-2025,DEVOLUCION,STARKEN,255081524,BIO - BIO,TOME,32985,,3180,7592.2,7592.2,13-10-2025,RECHAZADO POR CLIENTE,Tecnología
4343924,11-10-2025,DEVOLUCION,STARKEN,255115515,ARAUCANIA,LAUTARO,28900,,8990,6842.5,6842.5,13-10-2025,RECHAZADO POR CLIENTE,"Moda, Belleza"
4343594,11-10-2025,ENTREGADO,BLUE,2130219921,BIO - BIO,CANETE,39990,18062.23,11900,10027.77,0,13-10-2025,,Vehículo
4342836,11-10-2025,ENTREGADO,STARKEN,255116012,ÑUBLE,CHILLAN,28900,13067.5,8990,6842.5,0,13-10-2025,,"Moda, Belleza"
4341942,11-10-2025,ENTREGADO,BLUE,2130178912,METROPOLITANA DE SANTIAGO,PENALOLEN,28900,14124.46,8990,5785.54,0,13-10-2025,,"Moda, Belleza"
4340988,11-10-2025,ENTREGADO,STARKEN,255060037,METROPOLITANA DE SANTIAGO,LAS CONDES,41990,16526,19990,5474,0,15-10-2025,,"Moda, Salud, Hogar, Bebé, Aseo, Bienestar, Juguetería"
4338860,10-10-2025,ENTREGADO,STARKEN,255042113,METROPOLITANA DE SANTIAGO,PUDAHUEL,26990,14192,8990,3808,0,13-10-2025,DIRECCION INCORRECTA,"Moda, Belleza"
4338505,10-10-2025,ENTREGADO,STARKEN,255042164,VALPARAISO,SAN FELIPE,28000,8574,13000,6426,0,13-10-2025,,Tecnología
4335048,10-10-2025,ENTREGADO,STARKEN,255060059,MAULE,CURICO,41990,15157.5,19990,6842.5,0,15-10-2025,,"Moda, Salud, Hogar, Bebé, Aseo, Bienestar, Juguetería"
4332815,10-10-2025,ENTREGADO,STARKEN,255060078,LOS RIOS,VALDIVIA,41990,15157.5,19990,6842.5,0,15-10-2025,,"Moda, Salud, Hogar, Bebé, Aseo, Bienestar, Juguetería"
4332807,10-10-2025,ENTREGADO,STARKEN,255060080,LOS RIOS,VALDIVIA,41990,15157.5,19990,6842.5,0,15-10-2025,,"Moda, Salud, Hogar, Bebé, Aseo, Bienestar, Juguetería"
4332446,10-10-2025,ENTREGADO,STARKEN,255045672,BIO - BIO,CABRERO,21990,13557.5,1590,6842.5,0,13-10-2025,,Tecnología
4331711,10-10-2025,DEVOLUCION,STARKEN,255045707,COQUIMBO,OVALLE,32985,,3180,6783,6783,13-10-2025,RECHAZADO POR CLIENTE,Tecnología
4330799,09-10-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SAN PEDRO,24990,,6490,5474,0,10-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4330766,09-10-2025,DEVOLUCION,STARKEN,254961332,METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,37485,,11980,5474,5474,10-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4330160,09-10-2025,ENTREGADO,STARKEN,254952844,LOS LAGOS,PUERTO MONTT,32985,22962.5,3180,6842.5,0,10-10-2025,,Tecnología
4330121,09-10-2025,ENTREGADO,STARKEN,255084559,ANTOFAGASTA,ANTOFAGASTA,32985,22546,3180,7259,0,13-10-2025,,Tecnología
4329809,09-10-2025,DEVOLUCION,BLUE,2128040235,METROPOLITANA DE SANTIAGO,EL BOSQUE,21990,,1590,5785.54,5785.54,10-10-2025,DESTINATARIO RECHAZA ENTREGA,Tecnología
4329653,09-10-2025,ENTREGADO,STARKEN,254933924,COQUIMBO,OVALLE,24990,11717,6490,6783,0,10-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4329606,09-10-2025,DEVOLUCION,STARKEN,254934125,ANTOFAGASTA,CALAMA,24990,,6490,7259,7259,13-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4328551,09-10-2025,DEVOLUCION,STARKEN,254934141,MAULE,LINARES,37485,,12480,7592.2,7592.2,10-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4327773,09-10-2025,DEVOLUCION,STARKEN,254933581,METROPOLITANA DE SANTIAGO,SAN BERNARDO,24990,,6490,5474,5474,10-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4324713,09-10-2025,DEVOLUCION,STARKEN,254879144,LOS LAGOS,PUERTO MONTT,37485,,12980,6842.5,6842.5,13-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4321313,08-10-2025,ENTREGADO,STARKEN,254858780,MAULE,CURICO,24990,11657.5,6490,6842.5,0,13-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4321254,08-10-2025,DEVOLUCION,STARKEN,254858783,LOS RIOS,VALDIVIA,24990,,6490,6842.5,6842.5,10-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4321021,08-10-2025,ENTREGADO,STARKEN,254838523,METROPOLITANA DE SANTIAGO,PUDAHUEL,37485,20031,11980,5474,0,09-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4320296,08-10-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,PUDAHUEL,24990,,6490,5474,0,08-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4319389,08-10-2025,CANCELADO,STARKEN,,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,39990,,6990,6426,0,10-10-2025,,Cocina
4314987,08-10-2025,CANCELADO,STARKEN,,ATACAMA,VALLENAR,19990,,3500,7520.8,0,08-10-2025,,Hogar
4313688,07-10-2025,ENTREGADO,STARKEN,254760631,VALPARAISO,PAPUDO,37485,18412.6,11980,7092.4,0,08-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4310029,07-10-2025,ENTREGADO,STARKEN,254734616,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,24990,12074,6490,6426,0,08-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4305061,06-10-2025,ENTREGADO,STARKEN,254612328,COQUIMBO,COQUIMBO,24990,12217,5990,6783,0,07-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4304736,06-10-2025,ENTREGADO,STARKEN,254722489,METROPOLITANA DE SANTIAGO,SAN BERNARDO,19990,11016,3500,5474,0,08-10-2025,,Hogar
4302704,06-10-2025,ENTREGADO,STARKEN,254612377,VALPARAISO,VINA DEL MAR,24990,12074,6490,6426,0,07-10-2025,RECHAZADO POR CLIENTE,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4301536,06-10-2025,ENTREGADO,STARKEN,254612438,METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,24990,13026,6490,5474,0,07-10-2025,,"Moda, Tecnología, Belleza, Salud, Natural Home, Aseo"
4297826,05-10-2025,ENTREGADO,STARKEN,254556278,COQUIMBO,COQUIMBO,49990,18217,24990,6783,0,09-10-2025,,Tecnología
4293500,05-10-2025,CANCELADO,STARKEN,,VALPARAISO,LOS ANDES,21990,,1590,6426,0,05-10-2025,,Tecnología
4291688,05-10-2025,ENTREGADO,STARKEN,254512175,VALPARAISO,SAN FELIPE,40485,20059,14000,6426,0,06-10-2025,,Hogar
4289417,04-10-2025,ENTREGADO,STARKEN,254525846,LOS LAGOS,PUERTO MONTT,21990,13557.5,1590,6842.5,0,06-10-2025,,Tecnología
4284377,04-10-2025,ENTREGADO,STARKEN,254448097,LOS RIOS,VALDIVIA,32985,22962.5,3180,6842.5,0,06-10-2025,DIRECCION INCORRECTA,Tecnología
4284253,04-10-2025,ENTREGADO,STARKEN,254459319,VALPARAISO,QUINTERO,29990,18597.6,4300,7092.4,0,06-10-2025,DIRECCION INCORRECTA,"Moda, Cocina, Hogar"
4281198,03-10-2025,DEVOLUCION,STARKEN,254448392,LOS LAGOS,DALCAHUE,21990,,1590,8722.7,8722.7,06-10-2025,,Tecnología
4781688,30-11-2025,ENTREGADO,STARKEN,258671086,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,15436,7990,5474,0,05-12-2025,,"Moda, Belleza, Otro"
4781640,30-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SANTIAGO,43350,,15980,5474,0,30-11-2025,,"Moda, Belleza, Otro"
4781282,30-11-2025,ENTREGADO,STARKEN,258648616,METROPOLITANA DE SANTIAGO,SAN BERNARDO,26900,14426,7000,5474,0,01-12-2025,,"Belleza, Hogar, Otro"
4781120,30-11-2025,ENTREGADO,STARKEN,258662277,COQUIMBO,COQUIMBO,20990,9207,5000,6783,0,01-12-2025,,"Cocina, Hogar"
4780653,30-11-2025,PENDIENTE CONFIRMACION,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,26900,,7490,7259,0,30-11-2025,,Belleza
4780608,30-11-2025,DEVOLUCION,STARKEN,258686224,METROPOLITANA DE SANTIAGO,LA PINTANA,26900,,7490,5474,5474,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4780120,30-11-2025,ENTREGADO,STARKEN,258652588,METROPOLITANA DE SANTIAGO,LAS CONDES,31485,18511,7500,5474,0,02-12-2025,,"Belleza, Bienestar"
4779384,30-11-2025,ENTREGADO,STARKEN,258686256,ATACAMA,COPIAPO,28900,12367,9750,6783,0,02-12-2025,,Belleza
4779354,30-11-2025,ENTREGADO,STARKEN,258666828,ÑUBLE,CHILLAN,26990,13147.5,7000,6842.5,0,01-12-2025,,"Salud, Bienestar"
4779318,30-11-2025,ENTREGADO,STARKEN,258691009,ARAUCANIA,VILLARRICA,20990,10397.5,3750,6842.5,0,02-12-2025,,"Belleza, Bienestar"
4779027,30-11-2025,ENTREGADO,STARKEN,258652673,VALPARAISO,LLAILLAY,20990,10814,3750,6426,0,02-12-2025,,"Belleza, Bienestar"
4779021,30-11-2025,ENTREGADO,STARKEN,258686282,COQUIMBO,LA SERENA,26900,12627,7490,6783,0,04-12-2025,,Belleza
4778420,30-11-2025,ENTREGADO,STARKEN,258662291,METROPOLITANA DE SANTIAGO,NUNOA,20990,10516,5000,5474,0,02-12-2025,,"Cocina, Hogar"
4777921,30-11-2025,DEVOLUCION,BLUE,2161859346,METROPOLITANA DE SANTIAGO,SAN BERNARDO,24900,,6300,6170.72,6170.72,02-12-2025,ENTREGA RECHAZADA POR DESTINATARIO,Salud
4777917,30-11-2025,NOVEDAD SOLUCIONADA,STARKEN,258686292,METROPOLITANA DE SANTIAGO,MACUL,26900,,7490,5474,0,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4777597,30-11-2025,ENTREGADO,STARKEN,258599161,COQUIMBO,SALAMANCA,20990,8469.2,5000,7520.8,0,01-12-2025,,"Cocina, Hogar"
4777221,30-11-2025,ENTREGADO,STARKEN,258686486,ÑUBLE,YUNGAY,28900,11557.8,9750,7592.2,0,02-12-2025,,Belleza
4777095,30-11-2025,ENTREGADO,STARKEN,258606254,VALPARAISO,ALGARROBO,26990,12897.6,7000,7092.4,0,01-12-2025,,"Salud, Bienestar"
4777026,30-11-2025,DEVOLUCION,STARKEN,258662307,VALPARAISO,QUILLOTA,20990,,5000,6426,6426,02-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4776600,30-11-2025,NOVEDAD SOLUCIONADA,STARKEN,258671771,METROPOLITANA DE SANTIAGO,SANTIAGO,28900,,7990,5474,0,05-12-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4776373,30-11-2025,DEVOLUCION,STARKEN,258671919,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RENGO,28900,,7990,6426,6426,05-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4776146,30-11-2025,ENTREGADO,STARKEN,258686518,COQUIMBO,LA SERENA,26900,12627,7490,6783,0,04-12-2025,,Belleza
4775961,30-11-2025,ENTREGADO,STARKEN,258606314,MAULE,CAUQUENES,40485,19642.5,14000,6842.5,0,01-12-2025,,"Salud, Bienestar"
4774936,30-11-2025,ENTREGADO,BLUE,2162400074,METROPOLITANA DE SANTIAGO,SAN MIGUEL,20990,10204.46,5000,5785.54,0,01-12-2025,,"Cocina, Hogar"
4774806,30-11-2025,DEVOLUCION,STARKEN,258606383,METROPOLITANA DE SANTIAGO,LA FLORIDA,26990,,7000,5474,5474,01-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4774652,30-11-2025,EN REPARTO A DOMICILIO,STARKEN,258666917,BIO - BIO,CONCEPCION,26990,,7000,6842.5,0,01-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4774602,30-11-2025,ENTREGADO,STARKEN,258672307,VALPARAISO,LOS ANDES,28900,14484,7990,6426,0,05-12-2025,NO SE UBICA DESTINATARIO,"Moda, Belleza, Otro"
4774097,30-11-2025,ENTREGADO,STARKEN,258648921,COQUIMBO,LA SERENA,26900,13117,7000,6783,0,01-12-2025,,"Belleza, Hogar, Otro"
4773723,30-11-2025,ENTREGADO,STARKEN,258539417,METROPOLITANA DE SANTIAGO,LAS CONDES,20990,11766,3750,5474,0,02-12-2025,,"Belleza, Bienestar"
4773617,30-11-2025,DEVOLUCION,STARKEN,258672513,METROPOLITANA DE SANTIAGO,MAIPU,43350,,15980,5474,5474,05-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4773391,30-11-2025,ENTREGADO,STARKEN,258672531,LOS LAGOS,CALBUCO,28900,14067.5,7990,6842.5,0,05-12-2025,,"Moda, Belleza, Otro"
4772975,30-11-2025,ENTREGADO,STARKEN,258686549,VALPARAISO,CONCON,28900,12724,9750,6426,0,02-12-2025,,Belleza
4772944,30-11-2025,ENTREGADO,STARKEN,258536502,LIBERTADOR GENERAL BERNARDO O`HIGGINS,LAS CABRAS,26900,11808,7000,8092,0,01-12-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4771728,30-11-2025,ENTREGADO,STARKEN,258686573,BIO - BIO,PENCO,26900,12567.5,7490,6842.5,0,02-12-2025,,Belleza
4771594,30-11-2025,DEVOLUCION,STARKEN,258686577,METROPOLITANA DE SANTIAGO,LA FLORIDA,26900,,7490,5474,5474,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4771373,30-11-2025,ENTREGADO,STARKEN,258537990,METROPOLITANA DE SANTIAGO,TILTIL,26900,12746,7490,6664,0,02-12-2025,,Belleza
4771060,30-11-2025,DEVOLUCION,STARKEN,258606663,METROPOLITANA DE SANTIAGO,TALAGANTE,40485,,14000,5950,5950,01-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4770850,30-11-2025,ENTREGADO,STARKEN,258599212,COQUIMBO,COQUIMBO,20990,9207,5000,6783,0,01-12-2025,,"Cocina, Hogar"
4770694,30-11-2025,ENTREGADO,STARKEN,258662314,METROPOLITANA DE SANTIAGO,COLINA,20990,10040,5000,5950,0,02-12-2025,,"Cocina, Hogar"
4770318,30-11-2025,ENTREGADO,STARKEN,258524359,LOS LAGOS,QUEMCHI,34350,19927.3,5700,8722.7,0,01-12-2025,,"Tecnología, Salud"
4770305,30-11-2025,ENTREGADO,STARKEN,258686624,LOS LAGOS,QUEMCHI,28900,10427.3,9750,8722.7,0,02-12-2025,,Belleza
4769997,30-11-2025,ENTREGADO,STARKEN,258606671,BIO - BIO,CABRERO,40485,19642.5,14000,6842.5,0,01-12-2025,,"Salud, Bienestar"
4769940,30-11-2025,ENTREGADO,STARKEN,258599227,LOS LAGOS,OSORNO,20990,9147.5,5000,6842.5,0,01-12-2025,,"Cocina, Hogar"
4769898,30-11-2025,ENTREGADO,STARKEN,258539456,BIO - BIO,LOTA,20990,10397.5,3750,6842.5,0,02-12-2025,,"Belleza, Bienestar"
4769699,30-11-2025,ENTREGADO,STARKEN,258606701,VALPARAISO,CATEMU,40485,19392.6,14000,7092.4,0,01-12-2025,,"Salud, Bienestar"
4769194,29-11-2025,ENTREGADO,STARKEN,258806095,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,28900,15436,7990,5474,0,05-12-2025,,"Moda, Belleza, Otro"
4769010,29-11-2025,ENTREGADO,STARKEN,258599244,MAULE,TALCA,20990,9147.5,5000,6842.5,0,01-12-2025,,"Cocina, Hogar"
4768954,29-11-2025,DEVOLUCION,STARKEN,258686634,ATACAMA,COPIAPO,28900,,9750,6783,6783,02-12-2025,DIRECCION INCORRECTA,Belleza
4768873,29-11-2025,ENTREGADO,STARKEN,258501845,METROPOLITANA DE SANTIAGO,SAN RAMON,28900,13676,9750,5474,0,02-12-2025,,Belleza
4768641,29-11-2025,ENTREGADO,STARKEN,258501867,METROPOLITANA DE SANTIAGO,COLINA,26900,13460,7490,5950,0,02-12-2025,,Belleza
4768592,29-11-2025,ENTREGADO,STARKEN,258501848,BIO - BIO,CHIGUAYANTE,28900,12307.5,9750,6842.5,0,02-12-2025,,Belleza
4768588,29-11-2025,EN DESTINO,STARKEN,258501849,METROPOLITANA DE SANTIAGO,MAIPU,26900,,7490,5474,0,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4768447,29-11-2025,DEVOLUCION,STARKEN,258501913,ÑUBLE,YUNGAY,26900,,7490,7592.2,7592.2,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4768087,29-11-2025,DEVOLUCION,STARKEN,258525989,BIO - BIO,PENCO,26900,,7000,6842.5,6842.5,01-12-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4767844,29-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,LA GRANJA,28900,,7990,5474,0,29-11-2025,,"Moda, Belleza, Otro"
4767810,29-11-2025,CANCELADO,STARKEN,,BIO - BIO,CHIGUAYANTE,43350,,15980,6842.5,0,29-11-2025,,"Moda, Belleza, Otro"
4767766,29-11-2025,ENTREGADO,STARKEN,258539523,ANTOFAGASTA,ANTOFAGASTA,20990,9981,3750,7259,0,02-12-2025,,"Belleza, Bienestar"
4767620,29-11-2025,ENTREGADO,STARKEN,258525997,BIO - BIO,CONCEPCION,26900,13057.5,7000,6842.5,0,01-12-2025,,"Belleza, Hogar, Otro"
4766729,29-11-2025,EN DESTINO,STARKEN,258539553,METROPOLITANA DE SANTIAGO,LAS CONDES,20990,,3750,5474,0,02-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4766450,29-11-2025,DEVOLUCION,STARKEN,258599250,ARAUCANIA,ANGOL,20990,,5000,6842.5,6842.5,01-12-2025,DIRECCION INCORRECTA,"Cocina, Hogar"
4766156,29-11-2025,ENTREGADO,BLUE,2161079734,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SAN VICENTE,26900,11879.86,7490,7530.14,0,01-12-2025,,Belleza
4766147,29-11-2025,ENTREGADO,STARKEN,258806519,LOS LAGOS,CALBUCO,28900,14067.5,7990,6842.5,0,05-12-2025,,"Moda, Belleza, Otro"
4766094,29-11-2025,ENTREGADO,STARKEN,258501851,METROPOLITANA DE SANTIAGO,SANTIAGO,26900,13936,7490,5474,0,02-12-2025,,Belleza
4765500,29-11-2025,ENTREGADO,STARKEN,258501853,BIO - BIO,TALCAHUANO,28900,12307.5,9750,6842.5,0,02-12-2025,,Belleza
4765384,29-11-2025,ENTREGADO,STARKEN,258662346,COQUIMBO,COQUIMBO,20990,9207,5000,6783,0,01-12-2025,,"Cocina, Hogar"
4764771,29-11-2025,DEVOLUCION,BLUE,2161020610,MAULE,TALCA,24900,,6300,7530.14,7530.14,01-12-2025,DIRECCION INUBICABLE,Salud
4764184,29-11-2025,DEVOLUCION,STARKEN,258606929,MAULE,TALCA,26990,,7000,6842.5,6842.5,01-12-2025,NO SE UBICA DESTINATARIO,"Salud, Bienestar"
4763820,29-11-2025,ENTREGADO,BLUE,2161407986,METROPOLITANA DE SANTIAGO,ISLA DE MAIPO,20990,11268.38,3750,5971.62,0,02-12-2025,,"Belleza, Bienestar"
4763724,29-11-2025,ENTREGADO,STARKEN,258599282,VALPARAISO,CONCON,20990,9564,5000,6426,0,01-12-2025,,"Cocina, Hogar"
4763664,29-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,MELIPILLA,20990,,5000,6664,0,29-11-2025,,"Cocina, Hogar"
4763623,29-11-2025,ENTREGADO,STARKEN,258599312,METROPOLITANA DE SANTIAGO,MELIPILLA,20990,9326,5000,6664,0,01-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4763300,29-11-2025,ENTREGADO,BLUE,2161929770,BIO - BIO,HUALPEN,20990,7940.35,5000,8049.65,0,01-12-2025,,"Cocina, Hogar"
4762969,29-11-2025,DEVOLUCION,STARKEN,258806724,METROPOLITANA DE SANTIAGO,LAS CONDES,28900,,7990,5474,5474,05-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4762859,29-11-2025,ENTREGADO,STARKEN,258539634,METROPOLITANA DE SANTIAGO,PIRQUE,20990,11290,3750,5950,0,02-12-2025,,"Belleza, Bienestar"
4762192,29-11-2025,ENTREGADO,STARKEN,258607040,COQUIMBO,MONTE PATRIA,26990,12469.2,7000,7520.8,0,01-12-2025,,"Salud, Bienestar"
4761775,29-11-2025,ENTREGADO,STARKEN,258599347,LIBERTADOR GENERAL BERNARDO O`HIGGINS,GRANEROS,20990,8897.6,5000,7092.4,0,01-12-2025,,"Cocina, Hogar"
4761712,29-11-2025,DEVOLUCION,STARKEN,258607065,METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,26990,,7000,5474,5474,01-12-2025,RECHAZADO POR CLIENTE,"Salud, Bienestar"
4761399,29-11-2025,ENTREGADO,STARKEN,258607074,COQUIMBO,VICUNA,40485,19702,14000,6783,0,01-12-2025,,"Salud, Bienestar"
4760799,29-11-2025,DEVOLUCION,STARKEN,258501886,METROPOLITANA DE SANTIAGO,LA FLORIDA,26900,,7490,5474,5474,02-12-2025,RECHAZADO POR CLIENTE,Belleza
4760790,29-11-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,LA FLORIDA,26900,,7490,5474,0,29-11-2025,,Belleza
